loan_id,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg
B100430-2,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2010,연체중,손실,2097,2416,150만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,
B100507-2,24,24,0.7083,0.1667,0.2917,0.542,13,3,5.0,0.208,6.0,12.0,1,0,2010,정상종료,완납,827,1164,300만원,24개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100601-2,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,478,952,50만원,6개월,0.3,남자,세,기타,,,,75.0,56.0,27.0,4.0,0.0,1,,,,,500000.0,6.0,95833.33333333331,90625.0,,,,
B100603-2,6,6,0.6667,0.6667,0.3333,0.667,4,3,4.0,0.667,6.0,,1,0,2010,정상종료,완납,272,1329,100만원,12개월,0.3,남자,세,기타,,,,9.0,9.0,3.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B100612-2,17,17,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,212,545,300만원,18개월,0.3,남자,세,기타,,,,40.0,39.0,1.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B100616-2,4,4,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,884,2132,150만원,6개월,0.3,여자,세,기타,,,,12.0,9.0,4.0,0.0,0.0,1,,,,,1500000.0,6.0,287500.0,271875.0,,,,
B100621-2,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,452,1295,100만원,12개월,0.3,여자,세,기타,,,,21.0,14.0,8.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B100711-2,9,9,0.7778,0.7778,0.2222,1.111,10,7,3.0,0.333,4.0,5.0,1,0,2010,정상종료,완납,677,983,250만원,9개월,0.3,남자,세,기타,,,,36.0,30.0,6.0,0.0,0.0,1,,,,,2500000.0,9.0,340277.7777777777,312500.0,,,,
B100717-2,10,10,1.0,0.8,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,514,1682,200만원,12개월,0.3,남자,세,기타,,,,29.0,22.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100720-2,12,12,0.9167,0.8333,0.0833,0.083,1,1,8.0,0.667,9.0,,1,0,2010,정상종료,완납,312,2467,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100824-2,12,12,0.1667,0.0833,0.8333,11.833,142,30,1.0,0.083,2.0,4.0,1,0,2010,정상종료,완납,229,748,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100830-2,23,23,0.913,0.2609,0.087,0.087,2,1,9.0,0.391,10.0,14.0,1,0,2010,정상종료,완납,457,1162,300만원,24개월,0.3,여자,세,기타,,,,29.0,11.0,5.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100912-2,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,423,1164,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B101002-2,6,6,0.8333,0.3333,0.1667,1.0,6,6,3.0,0.5,4.0,,1,0,2010,정상종료,완납,604,589,200만원,6개월,0.3,남자,세,기타,,,,115.0,91.0,4.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,
B101010-2,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2010,연체중,손실,272,624,150만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1500000.0,9.0,204166.66666666663,187500.0,,,,
B101016-2,12,12,0.5,0.4167,0.5,4.667,56,13,2.0,0.167,3.0,5.0,1,0,2010,정상종료,완납,163,253,150만원,12개월,0.3,남자,세,기타,,,,7.0,6.0,6.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B101027-2,3,3,0.0,0.0,1.0,19.0,57,31,1.0,0.333,,,1,0,2010,연체중,손실,469,861,200만원,9개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B101107-2,18,18,0.8889,0.7222,0.1111,1.0,18,11,10.0,0.556,11.0,12.0,1,0,2010,정상종료,완납,915,1953,300만원,18개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B101111-2,18,18,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,413,1623,300만원,18개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B101121-2,4,4,0.25,0.25,0.75,8.5,34,31,1.0,0.25,2.0,3.0,1,0,2010,연체중,손실,757,1918,300만원,15개월,0.3,남자,세,기타,,,,6.0,6.0,5.0,0.0,0.0,1,,,,,3000000.0,15.0,275000.0,240000.0,,,,
B101218-2,10,10,0.7,0.1,0.3,4.3,43,31,2.0,0.2,3.0,9.0,1,0,2010,연체중,손실,296,2268,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B101220-2,11,11,0.9091,0.9091,0.0909,0.091,1,1,2.0,0.182,3.0,,1,0,2010,정상종료,완납,278,1939,250만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B081203-3,9,9,0.3333,0.3333,0.6667,6.222,56,25,1.0,0.111,4.0,5.0,1,0,2008,정상종료,완납,169,480,100만원,9개월,0.3,여자,세,기타,,,,14.0,9.0,26.0,2.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B081229-3,11,11,0.7273,0.4545,0.2727,0.273,3,1,3.0,0.273,5.0,6.0,1,0,2008,정상종료,완납,223,740,100만원,12개월,0.3,여자,세,기타,,,,25.0,15.0,10.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B081230-3,12,12,0.6667,0.3333,0.3333,2.083,25,12,6.0,0.5,9.0,11.0,1,0,2008,정상종료,완납,974,825,100만원,12개월,0.3,여자,세,기타,,,,46.0,17.0,10.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090102-3,8,8,0.375,0.0,0.625,12.375,99,61,3.0,0.375,4.0,5.0,1,0,2009,연체중,손실,241,254,100만원,9개월,0.3,여자,세,기타,,,,3.0,0.0,8.0,2.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B090106-3,6,6,0.1667,0.0,0.8333,24.0,144,61,2.0,0.333,,,1,0,2009,연체중,손실,389,348,100만원,12개월,0.3,여자,세,기타,,,,2.0,1.0,6.0,2.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090117-3,7,7,0.0,0.0,1.0,15.0,105,61,1.0,0.143,,,1,0,2009,연체중,손실,319,386,100만원,12개월,0.3,여자,세,기타,,,,3.0,0.0,8.0,2.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090121-3,10,10,0.9,0.4,0.1,0.2,2,2,6.0,0.6,7.0,,1,0,2009,정상종료,완납,71,1382,100만원,12개월,0.3,남자,세,기타,,,,42.0,17.0,10.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090123-3,12,12,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,121,752,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090203-3,12,12,0.0,0.0,1.0,15.083,181,43,1.0,0.083,,,1,0,2009,정상종료,완납,224,385,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090205-3,5,5,0.4,0.2,0.6,16.2,81,61,3.0,0.6,,,1,0,2009,연체중,손실,319,1031,100만원,12개월,0.3,남자,세,기타,,,,3.0,1.0,4.0,1.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090306-3,12,12,0.5,0.0833,0.5,1.833,22,6,2.0,0.167,3.0,6.0,1,0,2009,정상종료,완납,359,752,200만원,12개월,0.3,남자,세,기타,,,,48.0,12.0,29.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090309-3,12,12,0.9167,0.5,0.0833,0.083,1,1,4.0,0.333,5.0,,1,0,2009,정상종료,완납,303,1157,100만원,12개월,0.3,여자,세,기타,,,,40.0,14.0,19.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090312-3,10,10,0.9,0.4,0.1,0.1,1,1,4.0,0.4,5.0,,1,0,2009,정상종료,완납,363,1032,100만원,12개월,0.3,남자,세,기타,,,,125.0,86.0,2.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090407-3,11,11,0.0,0.0,1.0,15.909,175,44,1.0,0.091,,,1,0,2009,정상종료,완납,686,1851,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090408-3,12,12,1.0,0.75,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,917,751,200만원,12개월,0.3,남자,세,기타,,,,72.0,58.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090416-3,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,287,498,200만원,12개월,0.3,남자,세,기타,,,,24.0,22.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090427-3,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,1500,2250,200만원,12개월,0.3,여자,세,기타,,,,58.0,42.0,1.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090428-3,8,8,0.125,0.125,0.875,23.5,188,61,2.0,0.25,,,1,0,2009,연체중,손실,366,788,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090504-3,6,6,0.8333,0.6667,0.1667,1.5,9,9,4.0,0.667,5.0,,1,0,2009,정상종료,완납,305,922,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090515-3,19,19,0.9474,0.6316,0.0526,0.368,7,7,8.0,0.421,9.0,,1,0,2009,정상종료,완납,312,1242,300만원,21개월,0.3,여자,세,기타,,,,39.0,14.0,15.0,0.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,
B090608-3,8,8,0.875,0.25,0.125,0.125,1,1,5.0,0.625,6.0,,1,0,2009,정상종료,완납,179,1430,200만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B090614-3,6,6,0.5,0.1667,0.5,5.0,30,13,2.0,0.333,3.0,4.0,1,0,2009,정상종료,완납,564,2154,100만원,6개월,0.3,여자,세,기타,,,,22.0,7.0,14.0,0.0,0.0,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090720-3,6,6,0.6667,0.0,0.3333,0.333,2,1,1.0,0.167,3.0,,1,0,2009,정상종료,완납,306,575,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090725-3,6,6,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,285,553,100만원,6개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090805-3,12,12,0.9167,0.1667,0.0833,0.167,2,2,8.0,0.667,9.0,,1,0,2009,정상종료,완납,356,1714,100만원,12개월,0.3,남자,세,기타,,,,57.0,6.0,5.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090811-3,24,24,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,465,2695,300만원,24개월,0.3,여자,세,기타,,,,48.0,35.0,0.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B090815-3,5,5,0.8,0.8,0.2,1.0,5,5,1.0,0.2,2.0,,1,0,2009,정상종료,완납,419,704,200만원,6개월,0.3,여자,세,기타,,,,95.0,76.0,2.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,
B090925-3,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,314,1109,200만원,9개월,0.3,남자,세,기타,,,,89.0,37.0,22.0,4.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B090926-3,6,6,0.6667,0.3333,0.3333,0.333,2,1,4.0,0.667,6.0,,1,0,2009,정상종료,완납,213,982,100만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B091028-3,12,12,1.0,0.1667,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,739,1083,100만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B091104-3,1,1,0.0,0.0,1.0,32.0,32,32,1.0,1.0,,,1,0,2009,정상종료,완납,239,1061,50만원,3개월,0.3,,세,기타,,,,,,,,,1,,,,,500000.0,3.0,179166.66666666666,175000.0,,,,
B091107-3,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,169,1034,150만원,6개월,0.3,남자,세,기타,,,,20.0,19.0,0.0,0.0,0.0,1,,,,,1500000.0,6.0,287500.0,271875.0,,,,
B091220-3,7,7,0.7143,0.2857,0.2857,1.286,9,8,4.0,0.571,6.0,,1,0,2009,정상종료,완납,127,707,150만원,12개월,0.3,남자,세,기타,,,,60.0,22.0,15.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B100105-3,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,608,2983,250만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B100121-3,6,6,0.8333,0.6667,0.1667,2.333,14,14,6.0,1.0,,,1,0,2010,정상종료,완납,375,1410,250만원,6개월,0.3,남자,세,기타,,,,20.0,7.0,1.0,0.0,0.0,1,,,,,2500000.0,6.0,479166.6666666667,453125.0,,,,
B100122-3,7,7,0.8571,0.7143,0.1429,1.857,13,13,1.0,0.143,2.0,,1,0,2010,정상종료,완납,177,1112,250만원,9개월,0.3,여자,세,기타,,,,95.0,76.0,2.0,0.0,0.0,1,,,,,2500000.0,9.0,340277.7777777777,312500.0,,,,
B100305-3,9,9,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,591,1641,150만원,12개월,0.3,여자,세,기타,,,,16.0,16.0,0.0,0.0,0.0,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B100311-3,12,12,0.75,0.6667,0.25,0.917,11,8,7.0,0.583,9.0,12.0,1,0,2010,정상종료,완납,567,1492,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B100317-3,18,18,1.0,0.9444,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1027,797,300만원,18개월,0.3,여자,세,기타,,,,47.0,32.0,3.0,0.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B100322-3,24,24,0.0417,0.0,0.9583,8.458,203,11,1.0,0.042,14.0,15.0,1,0,2010,정상종료,완납,1433,1455,300만원,24개월,0.3,남자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100507-3,24,24,1.0,0.875,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,277,718,300만원,24개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100512-3,15,15,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,242,868,300만원,21개월,0.3,여자,세,기타,,,,51.0,40.0,9.0,0.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,
B100518-3,9,9,0.4444,0.0,0.5556,4.111,37,27,2.0,0.222,3.0,4.0,1,0,2010,정상종료,완납,289,1764,100만원,9개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B100524-3,7,7,0.4286,0.4286,0.5714,13.0,91,61,3.0,0.429,4.0,5.0,1,0,2010,연체중,손실,152,867,500만원,24개월,0.3,남자,세,기타,,,,13.0,12.0,6.0,0.0,0.0,1,,,,,5000000.0,24.0,333333.3333333334,273437.5,,,,
B100528-3,18,18,0.4444,0.4444,0.5556,2.0,36,8,6.0,0.333,10.0,11.0,1,0,2010,정상종료,완납,583,202,300만원,18개월,0.3,여자,세,기타,,,,,,,,,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B100617-3,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1099,3640,200만원,12개월,0.3,여자,세,기타,,,,73.0,48.0,0.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100701-3,9,9,0.6667,0.4444,0.3333,3.667,33,22,4.0,0.444,5.0,7.0,1,0,2010,정상종료,완납,275,2357,150만원,9개월,0.299,남자,세,기타,,,,,,,,,1,,,,,1500000.0,9.0,204041.66666666663,187430.5555555556,,,,
B100908-3,22,22,1.0,0.9545,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,952,1768,300만원,24개월,0.3,남자,세,기타,,,,97.0,55.0,3.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B100913-3,9,9,0.8889,0.7778,0.1111,0.333,3,3,1.0,0.111,2.0,,1,0,2010,정상종료,완납,511,1286,100만원,9개월,0.3,남자,세,기타,,,,22.0,12.0,5.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B100919-3,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,273,1459,250만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B100922-3,6,6,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,750,2723,200만원,12개월,0.3,남자,세,기타,,,,31.0,25.0,18.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B100930-3,12,12,1.0,0.75,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,193,820,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101006-3,12,12,0.75,0.4167,0.25,0.333,4,2,9.0,0.75,10.0,11.0,1,0,2010,정상종료,완납,270,1408,200만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101008-3,12,12,0.4167,0.1667,0.5833,8.333,100,30,6.0,0.5,,,1,0,2010,정상종료,완납,255,3666,200만원,12개월,0.3,여자,세,기타,,,,7.0,3.0,11.0,6.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101025-3,5,5,0.2,0.0,0.8,10.0,50,31,2.0,0.4,,,1,0,2010,연체중,손실,510,1002,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B101109-3,12,12,0.25,0.0833,0.75,4.417,53,11,3.0,0.25,12.0,,1,0,2010,정상종료,완납,596,593,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101125-3,12,12,0.9167,0.5,0.0833,0.083,1,1,10.0,0.833,11.0,,1,0,2010,정상종료,완납,249,680,150만원,12개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1500000.0,12.0,162500.0,145312.5,,,,
B101130-3,12,12,0.4167,0.0833,0.5833,1.917,23,10,5.0,0.417,7.0,8.0,1,0,2010,정상종료,완납,833,1529,250만원,12개월,0.3,여자,세,기타,,,,18.0,4.0,9.0,0.0,0.0,1,,,,,2500000.0,12.0,270833.3333333334,242187.5,,,,
B101201-3,24,24,1.0,0.9583,0.0,0.0,0,0,,,,,0,0,2010,정상종료,완납,1326,507,500만원,24개월,0.3,여자,세,기타,,,,125.0,120.0,0.0,0.0,0.0,1,,,,,5000000.0,24.0,333333.3333333334,273437.5,,,,
B101203-3,12,12,0.4167,0.0833,0.5833,3.75,45,20,1.0,0.083,3.0,4.0,1,0,2010,정상종료,완납,652,2332,200만원,12개월,0.3,여자,세,기타,,,,28.0,12.0,42.0,5.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B101211-3,2,2,0.5,0.0,0.5,15.5,31,31,2.0,1.0,,,1,0,2010,연체중,손실,697,2442,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B081209-4,5,5,0.8,0.6,0.2,1.4,7,7,2.0,0.4,3.0,,1,0,2008,정상종료,완납,331,462,100만원,6개월,0.29,남자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,190833.3333333333,180763.88888888888,,,,
B081223-4,7,7,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2008,정상종료,완납,286,475,100만원,12개월,0.3,남자,세,기타,,,,69.0,66.0,16.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090114-4,9,9,0.7778,0.2222,0.2222,0.444,4,3,6.0,0.667,7.0,8.0,1,0,2009,정상종료,완납,159,594,200만원,9개월,0.3,여자,세,기타,,,,8.0,2.0,10.0,0.0,0.0,1,,,,,2000000.0,9.0,272222.22222222225,250000.0,,,,
B090121-4,12,12,1.0,0.9167,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,209,471,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090223-4,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,335,1518,200만원,12개월,0.3,여자,세,기타,,,,125.0,109.0,1.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090309-4,12,12,0.9167,0.3333,0.0833,0.083,1,1,5.0,0.417,6.0,,1,0,2009,정상종료,완납,256,1410,100만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090416-4,8,8,1.0,0.875,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,165,546,200만원,12개월,0.3,여자,세,기타,,,,28.0,18.0,4.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090504-4,9,9,0.6667,0.6667,0.3333,2.333,21,10,1.0,0.111,4.0,,1,0,2009,정상종료,완납,326,809,100만원,12개월,0.3,여자,세,기타,,,,9.0,9.0,3.0,0.0,0.0,1,,,,,1000000.0,12.0,108333.33333333331,96875.0,,,,
B090508-4,6,6,0.8333,0.6667,0.1667,6.5,39,39,6.0,1.0,,,1,0,2009,정상종료,완납,479,1194,100만원,6개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B090526-4,6,6,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,168,1129,200만원,12개월,0.3,여자,세,기타,,,,12.0,11.0,29.0,1.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090606-4,2,2,0.5,0.5,0.5,1.0,2,2,1.0,0.5,2.0,,1,0,2009,정상종료,완납,772,921,300만원,18개월,0.3,여자,세,기타,,,,62.0,13.0,24.0,1.0,0.0,1,,,,,3000000.0,18.0,241666.66666666663,206250.0,,,,
B090618-4,1,1,0.0,0.0,1.0,61.0,61,61,1.0,1.0,,,1,0,2009,손실(상환완료),손실,606,1085,100만원,3개월,0.3,여자,세,기타,,,,,,,,,1,,,,,1000000.0,3.0,358333.3333333333,350000.0,,,,
B090623-4,9,9,0.3333,0.0,0.6667,14.111,127,61,1.0,0.111,2.0,4.0,1,0,2009,연체중,손실,247,573,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090801-4,12,12,0.9167,0.5833,0.0833,0.083,1,1,8.0,0.667,9.0,,1,0,2009,정상종료,완납,268,1691,200만원,12개월,0.3,여자,세,기타,,,,48.0,38.0,1.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090807-4,10,10,0.7,0.1,0.3,0.7,7,3,1.0,0.1,2.0,8.0,1,0,2009,정상종료,완납,325,1620,200만원,12개월,0.3,남자,세,기타,,,,11.0,1.0,7.0,0.0,0.0,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
B090930-4,21,21,0.7619,0.1429,0.2381,5.81,122,30,15.0,0.714,16.0,17.0,1,0,2009,정상종료,완납,511,487,300만원,21개월,0.3,여자,세,기타,,,,62.0,13.0,24.0,1.0,0.0,1,,,,,3000000.0,21.0,217857.14285714287,182142.8571428572,,,,
B091022-4,6,6,0.8333,0.0,0.1667,0.167,1,1,1.0,0.167,2.0,,1,0,2009,정상종료,완납,463,947,200만원,6개월,0.3,여자,세,기타,,,,9.0,0.0,12.0,0.0,0.0,1,,,,,2000000.0,6.0,383333.3333333333,362500.0,,,,
B091024-4,6,6,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,581,869,100만원,6개월,0.3,남자,세,기타,,,,70.0,51.0,8.0,0.0,0.0,1,,,,,1000000.0,6.0,191666.66666666663,181250.0,,,,
B091113-4,15,15,0.9333,0.8667,0.0667,0.067,1,1,11.0,0.733,12.0,,1,0,2009,정상종료,완납,619,904,500만원,15개월,0.3,남자,세,기타,,,,,,,,,1,,,,,5000000.0,15.0,458333.3333333333,400000.0,,,,
B091115-4,8,8,1.0,0.625,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,353,1039,100만원,9개월,0.3,남자,세,기타,,,,43.0,32.0,11.0,0.0,0.0,1,,,,,1000000.0,9.0,136111.11111111112,125000.0,,,,
B091122-4,24,24,0.9583,0.4167,0.0417,0.042,1,1,20.0,0.833,21.0,,1,0,2009,정상종료,완납,354,657,300만원,24개월,0.3,여자,세,기타,,,,35.0,14.0,10.0,0.0,0.0,1,,,,,3000000.0,24.0,200000.0,164062.5,,,,
B091218-4,12,12,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2009,정상종료,완납,1564,793,200만원,12개월,0.3,남자,세,기타,,,,,,,,,1,,,,,2000000.0,12.0,216666.66666666663,193750.0,,,,
